Price hub,Trade date,Delivery start date,Delivery end date,High price $/MWh,Low price $/MWh,Contract Avg Price $/MWh,Change,Daily volume MWh,Number of trades,Number of counterparties
Nepool MH DA LMP Peak,16/08/2018,08/17/18,08/17/18,47.00,46.00,46.48,-11.70,"40,000",50,22
Nepool MH DA LMP Peak,17/08/2018,08/20/18,08/20/18,34.00,34.00,34.00,-12.48,"13,600",17,11
Nepool MH DA LMP Peak,20/08/2018,08/21/18,08/21/18,30.50,30.00,30.02,-3.98,"17,600",13,10
Nepool MH DA LMP Peak,21/08/2018,08/22/18,08/22/18,36.00,35.00,35.52,5.50,"38,400",45,17
Nepool MH DA LMP Peak,22/08/2018,08/23/18,08/23/18,31.00,30.50,30.59,-4.93,"19,200",23,9
Nepool MH DA LMP Peak,23/08/2018,08/24/18,08/24/18,33.75,33.00,33.44,2.85,"13,600",17,10
Nepool MH DA LMP Peak,24/08/2018,08/27/18,08/27/18,47.10,46.00,46.90,13.46,"7,200",9,8
Nepool MH DA LMP Peak,27/08/2018,08/28/18,08/28/18,68.50,66.00,67.62,20.72,"21,600",27,22
Nepool MH DA LMP Peak,28/08/2018,08/29/18,08/29/18,100.00,93.50,96.99,29.37,"21,600",26,19
Nepool MH DA LMP Peak,29/08/2018,08/30/18,08/30/18,64.00,60.00,61.15,-35.84,"36,000",44,25
Nepool MH DA LMP Peak,30/08/2018,08/31/18,08/31/18,34.00,32.00,32.25,-28.90,"16,000",18,16
Nepool MH DA LMP Peak,31/08/2018,09/04/18,09/04/18,74.00,71.50,73.09,40.84,"8,800",11,11
Nepool MH DA LMP Peak,04/09/2018,09/05/18,09/05/18,69.00,63.50,66.30,-6.79,"26,400",32,19
Nepool MH DA LMP Peak,05/09/2018,09/06/18,09/06/18,65.00,62.00,63.85,-2.45,"32,800",41,18
Nepool MH DA LMP Peak,06/09/2018,09/07/18,09/07/18,33.00,32.50,32.67,-31.18,"9,600",12,11
Nepool MH DA LMP Peak,07/09/2018,09/10/18,09/10/18,31.25,31.00,31.17,-1.50,"2,400",3,5
Nepool MH DA LMP Peak,10/09/2018,09/11/18,09/11/18,36.75,36.00,36.20,5.03,"15,200",18,12
Nepool MH DA LMP Peak,11/09/2018,09/12/18,09/12/18,35.00,33.25,34.10,-2.10,"26,400",30,17
Nepool MH DA LMP Peak,12/09/2018,09/13/18,09/13/18,34.75,34.00,34.31,0.21,"21,600",27,19
Nepool MH DA LMP Peak,13/09/2018,09/14/18,09/14/18,34.00,33.50,33.71,-0.60,"11,200",14,9
Nepool MH DA LMP Peak,14/09/2018,09/17/18,09/17/18,36.75,35.00,36.22,2.51,"6,400",8,8
Nepool MH DA LMP Peak,17/09/2018,09/18/18,09/18/18,44.00,43.75,43.98,7.76,"11,200",13,12
Nepool MH DA LMP Peak,18/09/2018,09/19/18,09/19/18,38.00,38.00,38.00,-5.98,"11,200",14,13
Nepool MH DA LMP Peak,19/09/2018,09/20/18,09/20/18,34.25,33.50,33.94,-4.06,"14,400",18,15
Nepool MH DA LMP Peak,20/09/2018,09/21/18,09/21/18,38.00,36.75,37.09,3.15,"15,200",19,11
Nepool MH DA LMP Peak,24/09/2018,09/25/18,09/25/18,37.00,35.00,35.56,-1.53,"14,400",18,14
Nepool MH DA LMP Peak,25/09/2018,09/26/18,09/26/18,40.00,38.00,39.17,3.61,"15,200",19,17
Nepool MH DA LMP Peak,26/09/2018,09/27/18,09/27/18,37.00,35.90,36.30,-2.87,"16,800",19,14
Nepool MH DA LMP Peak,27/09/2018,09/28/18,09/28/18,34.00,31.50,32.51,-3.79,"22,400",28,17
Nepool MH DA LMP Peak,28/09/2018,10/01/18,10/01/18,54.00,50.00,51.38,18.87,"17,600",21,16
Nepool MH DA LMP Peak,01/10/2018,10/02/18,10/02/18,50.00,48.00,48.70,-2.68,"19,200",24,16
Nepool MH DA LMP Peak,02/10/2018,10/03/18,10/03/18,50.75,48.50,49.18,0.48,"14,400",17,12
Nepool MH DA LMP Peak,03/10/2018,10/04/18,10/04/18,50.00,48.50,49.69,0.51,"16,800",21,15
Nepool MH DA LMP Peak,04/10/2018,10/05/18,10/05/18,42.00,42.00,42.00,-7.69,"6,400",8,11
Nepool MH DA LMP Peak,05/10/2018,10/08/18,10/08/18,35.00,33.25,34.17,-7.83,"15,200",19,11
Nepool MH DA LMP Peak,08/10/2018,10/09/18,10/09/18,46.25,45.00,45.82,11.65,"16,800",21,19
Nepool MH DA LMP Peak,09/10/2018,10/10/18,10/10/18,64.00,57.00,59.91,14.09,"38,400",47,23
Nepool MH DA LMP Peak,10/10/2018,10/11/18,10/11/18,45.00,43.00,43.83,-16.08,"24,000",29,14
Nepool MH DA LMP Peak,11/10/2018,10/12/18,10/12/18,35.75,34.50,35.10,-8.73,"8,000",9,10
Nepool MH DA LMP Peak,12/10/2018,10/15/18,10/15/18,38.00,37.05,37.85,2.75,"10,400",13,12
Nepool MH DA LMP Peak,15/10/2018,10/16/18,10/16/18,40.00,39.00,39.44,1.59,"18,400",23,13
Nepool MH DA LMP Peak,16/10/2018,10/17/18,10/17/18,38.00,36.50,36.87,-2.57,"16,800",21,15
Nepool MH DA LMP Peak,17/10/2018,10/18/18,10/18/18,43.50,40.25,41.13,4.26,"15,200",19,15
Nepool MH DA LMP Peak,18/10/2018,10/19/18,10/19/18,36.00,34.50,34.96,-6.17,"14,400",18,16
Nepool MH DA LMP Peak,19/10/2018,10/22/18,10/22/18,42.75,42.00,42.50,7.54,"3,200",4,5
Nepool MH DA LMP Peak,22/10/2018,10/23/18,10/23/18,44.00,43.00,43.32,0.82,"13,600",17,19
Nepool MH DA LMP Peak,23/10/2018,10/24/18,10/24/18,54.00,49.00,52.36,9.04,"28,000",35,23
Nepool MH DA LMP Peak,24/10/2018,10/25/18,10/25/18,53.00,50.00,51.20,-1.16,"26,400",33,20
Nepool MH DA LMP Peak,25/10/2018,10/26/18,10/26/18,43.25,42.00,42.43,-8.77,"16,800",21,20
Nepool MH DA LMP Peak,26/10/2018,10/29/18,10/29/18,43.00,41.50,42.23,-0.20,"12,000",12,7
Nepool MH DA LMP Peak,29/10/2018,10/30/18,10/30/18,39.50,36.50,38.14,-4.09,"29,600",36,16
Nepool MH DA LMP Peak,30/10/2018,10/31/18,10/31/18,36.50,35.75,36.04,-2.10,"21,600",27,13
Nepool MH DA LMP Peak,31/10/2018,11/01/18,11/01/18,34.00,31.75,32.91,-3.13,"16,000",20,15
Nepool MH DA LMP Peak,01/11/2018,11/02/18,11/02/18,34.50,33.05,33.66,0.75,"13,600",17,13
Nepool MH DA LMP Peak,05/11/2018,11/06/18,11/06/18,42.00,38.00,40.66,7.00,"19,200",24,16
Nepool MH DA LMP Peak,06/11/2018,11/07/18,11/07/18,36.50,36.00,36.08,-4.58,"9,600",12,12
Nepool MH DA LMP Peak,07/11/2018,11/08/18,11/08/18,38.00,36.50,37.26,1.18,"28,800",36,18
Nepool MH DA LMP Peak,08/11/2018,11/09/18,11/09/18,43.00,40.75,42.26,5.00,"28,000",31,15
Nepool MH DA LMP Peak,12/11/2018,11/13/18,11/13/18,51.00,48.75,49.74,7.48,"23,200",26,18
Nepool MH DA LMP Peak,13/11/2018,11/14/18,11/14/18,73.00,62.00,69.15,19.41,"32,000",39,20
Nepool MH DA LMP Peak,14/11/2018,11/15/18,11/15/18,85.00,75.00,80.69,11.54,"16,800",21,19
Nepool MH DA LMP Peak,15/11/2018,11/16/18,11/16/18,67.00,62.25,63.98,-16.71,"27,200",34,19
Nepool MH DA LMP Peak,19/11/2018,11/20/18,11/20/18,110.00,103.00,106.25,42.27,"19,200",24,19
Nepool MH DA LMP Peak,20/11/2018,11/21/18,11/21/18,135.00,120.00,125.42,19.17,"25,600",32,16
Nepool MH DA LMP Peak,21/11/2018,11/23/18,11/23/18,138.00,130.00,135.32,9.90,"17,600",22,15
Nepool MH DA LMP Peak,26/11/2018,11/27/18,11/27/18,59.25,57.00,57.75,-77.57,"26,400",32,20
Nepool MH DA LMP Peak,27/11/2018,11/28/18,11/28/18,62.00,57.00,60.31,2.56,"24,800",30,16
Nepool MH DA LMP Peak,28/11/2018,11/29/18,11/29/18,60.00,58.00,58.50,-1.81,"32,000",39,20
Nepool MH DA LMP Peak,29/11/2018,11/30/18,11/30/18,59.00,56.75,57.50,-1.00,"22,400",27,18
Nepool MH DA LMP Peak,30/11/2018,12/03/18,12/03/18,52.00,52.00,52.00,-5.50,"4,000",5,8
Nepool MH DA LMP Peak,03/12/2018,12/04/18,12/04/18,89.00,85.25,86.63,34.63,"20,000",24,17
Nepool MH DA LMP Peak,04/12/2018,12/05/18,12/05/18,94.00,86.50,89.47,2.84,"12,800",16,12
Nepool MH DA LMP Peak,05/12/2018,12/06/18,12/06/18,61.00,58.00,59.67,-29.80,"19,200",24,17
Nepool MH DA LMP Peak,06/12/2018,12/07/18,12/07/18,70.00,68.00,68.59,8.92,"18,400",23,15
Nepool MH DA LMP Peak,07/12/2018,12/10/18,12/10/18,69.00,67.00,67.88,-0.71,"3,200",4,5
Nepool MH DA LMP Peak,10/12/2018,12/11/18,12/11/18,65.00,61.00,63.33,-4.55,"12,000",15,13
Nepool MH DA LMP Peak,11/12/2018,12/12/18,12/12/18,77.00,75.00,75.97,12.64,"23,200",29,12
Nepool MH DA LMP Peak,12/12/2018,12/13/18,12/13/18,75.00,71.00,73.19,-2.78,"14,400",18,13
Nepool MH DA LMP Peak,13/12/2018,12/14/18,12/14/18,56.75,55.00,55.77,-17.42,"11,200",13,14
Nepool MH DA LMP Peak,17/12/2018,12/18/18,12/18/18,70.00,67.00,69.04,13.27,"11,200",14,14
Nepool MH DA LMP Peak,18/12/2018,12/19/18,12/19/18,50.00,47.00,49.37,-19.67,"10,400",12,13
Nepool MH DA LMP Peak,19/12/2018,12/20/18,12/20/18,39.00,37.00,38.50,-10.87,"12,000",15,10
Nepool MH DA LMP Peak,20/12/2018,12/21/18,12/21/18,36.00,35.00,35.33,-3.17,"8,800",11,11
Nepool MH DA LMP Peak,27/12/2018,12/28/18,12/28/18,32.50,32.00,32.31,-3.02,"3,200",4,6
NP15 EZ Gen DA LMP Peak,05/01/2018,01/08/18,01/08/18,35.00,33.00,34.00,-2.88,800,2,4
NP15 EZ Gen DA LMP Peak,06/02/2018,02/07/18,02/07/18,27.75,27.75,27.75,-6.25,"1,600",4,2
NP15 EZ Gen DA LMP Peak,20/02/2018,02/21/18,02/21/18,75.00,53.00,62.67,34.92,"3,600",9,7
NP15 EZ Gen DA LMP Peak,21/02/2018,02/22/18,02/22/18,65.00,60.00,62.50,-0.17,800,2,4
NP15 EZ Gen DA LMP Peak,28/02/2018,03/01/18,03/01/18,36.00,35.00,35.50,-27.00,800,2,3
NP15 EZ Gen DA LMP Peak,14/03/2018,03/15/18,03/15/18,34.50,33.75,34.13,-1.37,800,2,3
NP15 EZ Gen DA LMP Peak,06/04/2018,04/09/18,04/09/18,33.50,33.00,33.33,-0.80,"1,200",3,4
NP15 EZ Gen DA LMP Peak,09/04/2018,04/10/18,04/10/18,41.00,41.00,41.00,7.67,800,2,2
NP15 EZ Gen DA LMP Peak,13/04/2018,04/16/19,04/16/19,28.50,28.50,28.50,-12.50,400,1,2
NP15 EZ Gen DA LMP Peak,23/04/2018,04/24/18,04/24/18,39.75,39.75,39.75,11.25,400,1,2
NP15 EZ Gen DA LMP Peak,06/06/2018,06/07/18,06/07/18,28.50,28.50,28.50,-11.25,400,1,2
NP15 EZ Gen DA LMP Peak,11/06/2018,06/12/18,06/12/18,41.00,40.00,40.75,12.25,"1,600",4,5
NP15 EZ Gen DA LMP Peak,12/06/2018,06/13/18,06/13/18,40.00,40.00,40.00,-0.75,800,2,3
NP15 EZ Gen DA LMP Peak,20/07/2018,07/23/18,07/23/18,180.00,180.00,180.00,124.67,"1,200",3,5
NP15 EZ Gen DA LMP Peak,23/07/2018,07/24/18,07/24/18,230.00,190.00,211.67,31.67,"4,800",10,9
NP15 EZ Gen DA LMP Peak,24/07/2018,07/25/18,07/25/18,200.00,190.00,196.67,-15.00,"2,400",5,4
NP15 EZ Gen DA LMP Peak,25/07/2018,07/26/18,07/26/18,190.00,184.00,186.00,-10.67,"4,800",11,9
NP15 EZ Gen DA LMP Peak,26/07/2018,07/27/18,07/28/18,82.00,82.00,82.00,-104.00,"1,600",2,3
NP15 EZ Gen DA LMP Peak,27/07/2018,07/30/18,07/30/18,180.00,180.00,180.00,16.00,"5,600",12,12
NP15 EZ Gen DA LMP Peak,31/07/2018,08/01/18,08/01/18,66.00,63.25,65.06,-24.94,"1,600",4,4
NP15 EZ Gen DA LMP Peak,02/08/2018,08/03/18,08/04/18,59.00,57.00,58.33,-6.73,"2,400",3,4
NP15 EZ Gen DA LMP Peak,03/08/2018,08/06/18,08/06/18,200.00,165.00,191.25,132.92,"1,600",4,5
NP15 EZ Gen DA LMP Peak,06/08/2018,08/07/18,08/07/18,220.00,200.00,208.00,16.75,"9,200",23,18
NP15 EZ Gen DA LMP Peak,07/08/2018,08/08/18,08/08/18,140.00,95.00,111.28,-96.72,"7,200",18,9
NP15 EZ Gen DA LMP Peak,08/08/2018,08/09/18,08/09/18,116.50,105.00,108.33,-2.95,"3,600",9,8
NP15 EZ Gen DA LMP Peak,09/08/2018,08/10/18,08/11/18,70.00,60.00,66.90,-41.43,"9,600",11,9
NP15 EZ Gen DA LMP Peak,13/08/2018,08/14/18,08/14/18,70.00,70.00,70.00,3.10,"2,800",7,8
NP15 EZ Gen DA LMP Peak,15/08/2018,08/16/18,08/16/18,50.50,50.50,50.50,-19.50,400,1,2
NP15 EZ Gen DA LMP Peak,17/08/2018,08/20/18,08/20/18,50.00,50.00,50.00,-0.50,"1,200",3,4
NP15 EZ Gen DA LMP Peak,20/08/2018,08/21/18,08/21/18,45.00,45.00,45.00,-5.00,400,1,2
NP15 EZ Gen DA LMP Peak,02/10/2018,10/03/18,10/03/18,46.25,46.00,46.17,1.17,"1,200",3,5
NP15 EZ Gen DA LMP Peak,03/10/2018,10/04/18,10/04/18,45.00,45.00,45.00,-1.17,400,1,2
NP15 EZ Gen DA LMP Peak,05/10/2018,10/08/18,10/08/18,41.75,41.50,41.63,-3.37,800,2,4
NP15 EZ Gen DA LMP Peak,08/10/2018,10/09/18,10/09/18,43.00,42.00,42.50,0.87,800,2,2
NP15 EZ Gen DA LMP Peak,10/10/2018,10/11/18,10/11/18,82.00,72.00,75.00,32.50,"2,400",6,6
NP15 EZ Gen DA LMP Peak,11/10/2018,10/12/18,10/13/18,40.00,40.00,40.00,-35.00,800,1,2
NP15 EZ Gen DA LMP Peak,29/10/2018,10/30/18,10/30/18,52.50,52.00,52.25,12.25,800,2,2
NP15 EZ Gen DA LMP Peak,06/11/2018,11/07/18,11/07/18,45.50,44.50,44.92,-7.33,"2,400",6,5
NP15 EZ Gen DA LMP Peak,14/11/2018,11/15/18,11/15/18,64.00,64.00,64.00,19.08,800,2,3
NP15 EZ Gen DA LMP Peak,15/11/2018,11/16/18,11/17/18,94.00,77.00,85.50,21.50,"1,600",2,4
NP15 EZ Gen DA LMP Peak,30/11/2018,12/03/18,12/03/18,88.00,80.00,82.67,-2.83,"2,400",6,7
NP15 EZ Gen DA LMP Peak,03/12/2018,12/04/18,12/04/18,107.00,105.00,106.50,23.83,"1,600",4,7
NP15 EZ Gen DA LMP Peak,04/12/2018,12/05/18,12/05/18,83.00,82.50,82.93,-23.57,"4,400",11,9
NP15 EZ Gen DA LMP Peak,05/12/2018,12/06/18,12/06/18,79.00,79.00,79.00,-3.93,400,1,2
NP15 EZ Gen DA LMP Peak,11/12/2018,12/12/18,12/12/18,62.00,62.00,62.00,-17.00,400,1,2
Palo Verde Peak,03/01/2018,01/04/18,01/04/18,50.00,39.00,42.78,5.90,"10,800",26,13
Palo Verde Peak,04/01/2018,01/05/18,01/06/18,32.00,27.50,29.80,-12.98,"15,200",19,11
Palo Verde Peak,05/01/2018,01/08/18,01/08/18,27.25,25.75,26.28,-3.52,"7,600",18,13
Palo Verde Peak,09/01/2018,01/10/18,01/10/18,22.25,21.50,22.01,-3.49,"8,000",20,14
Palo Verde Peak,10/01/2018,01/11/18,01/12/18,24.00,23.50,23.69,1.68,"20,000",23,13
Palo Verde Peak,11/01/2018,01/13/18,01/13/18,27.00,22.75,24.39,0.7,"3,600",9,7
Palo Verde Peak,12/01/2018,01/15/18,01/16/18,33.00,28.50,30.88,6.49,"9,600",12,10
Palo Verde Peak,16/01/2018,01/17/18,01/17/18,34.00,28.00,29.53,-1.35,"13,200",29,16
Palo Verde Peak,17/01/2018,01/18/18,01/18/18,31.00,28.00,29.96,0.43,"9,200",22,10
Palo Verde Peak,18/01/2018,01/19/18,01/20/18,25.00,24.00,24.83,-5.13,"4,800",6,4
Palo Verde Peak,19/01/2018,01/22/18,01/22/18,28.00,26.00,26.92,2.09,"4,800",9,7
Palo Verde Peak,22/01/2018,01/23/18,01/23/18,26.75,26.50,26.56,-0.36,"3,600",6,7
Palo Verde Peak,23/01/2018,01/24/18,01/24/18,28.00,26.50,27.08,0.52,"6,400",13,11
Palo Verde Peak,24/01/2018,01/25/18,01/25/18,24.00,22.50,23.41,-3.67,"5,600",14,11
Palo Verde Peak,25/01/2018,01/26/18,01/27/18,23.25,22.50,22.83,-0.58,"7,200",9,10
Palo Verde Peak,26/01/2018,01/29/18,01/29/18,27.50,25.25,26.79,3.96,"8,400",21,14
Palo Verde Peak,29/01/2018,01/30/18,01/30/18,25.00,22.50,24.00,-2.79,"4,000",10,10
Palo Verde Peak,30/01/2018,01/31/18,01/31/18,24.50,24.00,24.11,0.11,"3,600",9,7
Palo Verde Peak,31/01/2018,02/01/18,02/01/18,27.50,26.00,26.28,2.17,"3,600",9,9
Palo Verde Peak,01/02/2018,02/02/18,02/03/18,22.00,21.00,21.83,-4.45,"4,800",5,5
Palo Verde Peak,02/02/2018,02/05/18,02/05/18,19.00,18.00,18.42,-3.41,"1,200",3,4
Palo Verde Peak,05/02/2018,02/06/18,02/06/18,20.00,17.25,17.98,-0.44,"4,000",10,11
Palo Verde Peak,06/02/2018,02/07/18,02/07/18,18.25,17.75,17.97,-0.01,"3,200",8,10
Palo Verde Peak,07/02/2018,02/08/18,02/08/18,20.00,19.00,19.25,1.28,"1,600",4,5
Palo Verde Peak,08/02/2018,02/09/18,02/10/18,18.75,17.75,18.19,-1.06,"6,400",8,10
Palo Verde Peak,09/02/2018,02/12/18,02/12/18,26.00,19.00,20.95,2.76,"2,000",5,7
Palo Verde Peak,12/02/2018,02/13/18,02/13/18,24.50,23.75,24.13,3.18,"3,200",8,7
Palo Verde Peak,13/02/2018,02/14/18,02/14/18,26.50,24.75,25.40,1.27,"6,800",14,13
Palo Verde Peak,14/02/2018,02/15/18,02/16/18,26.25,25.00,25.80,0.40,"8,000",10,10
Palo Verde Peak,15/02/2018,02/17/18,02/17/18,23.25,23.00,23.03,-2.77,"3,600",7,6
Palo Verde Peak,16/02/2018,02/19/18,02/20/18,34.00,28.00,30.50,7.47,"5,600",6,8
Palo Verde Peak,20/02/2018,02/21/18,02/21/18,60.00,45.00,50.52,20.02,"11,200",28,15
Palo Verde Peak,21/02/2018,02/22/18,02/22/18,70.00,54.00,63.03,12.51,"6,000",12,11
Palo Verde Peak,22/02/2018,02/23/18,02/24/18,30.00,29.00,29.43,-33.60,"5,600",7,9
Palo Verde Peak,23/02/2018,02/26/18,02/26/18,32.00,26.50,30.51,1.08,"6,800",16,12
Palo Verde Peak,26/02/2018,02/27/18,02/27/18,29.00,26.50,27.62,-2.89,"7,600",19,13
Palo Verde Peak,27/02/2018,02/28/18,02/28/18,28.50,27.00,27.93,0.31,"6,000",15,14
Palo Verde Peak,28/02/2018,03/01/18,03/01/18,30.00,26.00,27.58,-0.35,"6,400",12,10
Palo Verde Peak,01/03/2018,03/02/18,03/03/18,27.00,26.00,26.48,-1.1,"9,600",12,10
Palo Verde Peak,02/03/2018,03/05/18,03/05/18,28.50,27.75,28.29,1.81,"5,200",13,8
Palo Verde Peak,05/03/2018,03/06/18,03/06/18,32.00,29.50,30.79,2.5,"13,600",33,18
Palo Verde Peak,06/03/2018,03/07/18,03/07/18,32.00,29.00,30.42,-0.37,"12,400",30,16
Palo Verde Peak,07/03/2018,03/08/18,03/08/18,27.50,24.50,25.67,-4.75,"6,000",14,11
Palo Verde Peak,08/03/2018,03/09/18,03/10/18,26.00,23.50,25.53,-0.14,"6,400",5,5
Palo Verde Peak,09/03/2018,03/12/18,03/12/18,34.00,26.50,29.64,4.11,"4,400",11,7
Palo Verde Peak,12/03/2018,03/13/18,03/13/18,28.00,27.00,27.28,-2.36,"6,000",13,10
Palo Verde Peak,13/03/2018,03/14/18,03/14/18,28.25,26.50,27.76,0.48,"6,800",17,12
Palo Verde Peak,14/03/2018,03/15/18,03/15/18,26.00,25.00,25.50,-2.26,"1,600",2,4
Palo Verde Peak,15/03/2018,03/16/18,03/17/18,24.00,23.00,23.67,-1.83,"4,800",5,6
Palo Verde Peak,16/03/2018,03/19/18,03/19/18,27.50,24.00,25.12,1.45,"5,200",13,13
Palo Verde Peak,19/03/2018,03/20/18,03/20/18,26.00,23.25,25.36,0.24,"5,600",14,11
Palo Verde Peak,20/03/2018,03/21/18,03/21/18,20.50,19.00,19.69,-5.67,"1,600",4,6
Palo Verde Peak,21/03/2018,03/22/18,03/22/18,23.00,20.00,21.88,2.19,"1,600",4,6
Palo Verde Peak,22/03/2018,03/23/18,03/24/18,18.50,17.25,17.75,-4.13,"2,400",3,5
Palo Verde Peak,23/03/2018,03/26/18,03/26/18,19.50,18.25,18.68,0.93,"2,800",7,7
Palo Verde Peak,26/03/2018,03/27/18,03/27/18,25.50,23.00,24.00,5.32,"3,200",8,8
Palo Verde Peak,27/03/2018,03/28/18,03/29/18,22.75,21.00,21.85,-2.15,"9,600",12,7
Palo Verde Peak,28/03/2018,03/30/18,03/31/18,21.00,20.00,20.71,-1.14,"5,600",7,5
Palo Verde Peak,29/03/2018,04/02/18,04/02/18,25.00,20.50,22.35,1.64,"5,200",12,11
Palo Verde Peak,02/04/2018,04/03/18,04/03/18,28.50,23.00,24.40,2.05,"6,000",12,14
Palo Verde Peak,03/04/2018,04/04/18,04/04/18,22.50,20.00,21.18,-3.22,"6,800",17,11
Palo Verde Peak,04/04/2018,04/05/18,04/05/18,22.25,21.00,21.69,0.51,"5,200",13,9
Palo Verde Peak,05/04/2018,04/06/18,04/07/18,27.50,22.00,24.63,2.94,"14,400",15,10
Palo Verde Peak,06/04/2018,04/09/18,04/09/18,44.00,36.00,39.21,14.58,"14,400",33,15
Palo Verde Peak,09/04/2018,04/10/18,04/10/18,39.00,33.00,36.17,-3.04,"6,000",13,8
Palo Verde Peak,10/04/2018,04/11/18,04/11/18,50.00,34.00,38.11,1.94,"8,800",22,14
Palo Verde Peak,11/04/2018,04/12/18,04/12/18,24.00,21.50,22.47,-15.64,"6,000",15,10
Palo Verde Peak,12/04/2018,04/13/18,04/14/18,20.25,19.50,19.90,-2.57,"8,000",10,9
Palo Verde Peak,13/04/2018,04/16/18,04/16/18,22.75,19.50,20.07,0.17,"5,600",14,10
Palo Verde Peak,16/04/2018,04/17/18,04/17/18,22.50,20.00,21.63,1.56,"1,600",4,4
Palo Verde Peak,17/04/2018,04/18/18,04/18/18,23.50,20.00,22.45,0.82,"4,400",10,8
Palo Verde Peak,18/04/2018,04/19/18,04/19/18,20.00,18.00,18.73,-3.72,"4,000",9,8
Palo Verde Peak,20/04/2018,04/20/18,04/21/18,16.50,15.25,15.80,-2.93,"8,800",10,11
Palo Verde Peak,20/04/2018,04/23/18,04/23/18,30.00,26.00,28.04,12.24,"13,600",33,16
Palo Verde Peak,23/04/2018,04/24/18,04/24/18,40.00,32.00,36.77,8.73,"8,400",21,14
Palo Verde Peak,24/04/2018,04/25/18,04/25/18,41.00,38.50,39.64,2.87,"6,400",16,11
Palo Verde Peak,25/04/2018,04/26/18,04/26/18,34.75,30.00,32.81,-6.83,"3,600",9,10
Palo Verde Peak,26/04/2018,04/27/18,04/28/18,21.00,19.00,19.88,-12.93,"11,200",14,13
Palo Verde Peak,27/04/2018,04/30/18,04/30/18,17.00,17.00,17.00,-2.88,"2,000",3,5
Palo Verde Peak,30/04/2018,05/01/18,05/01/18,19.00,17.25,17.94,0.94,"6,800",16,11
Palo Verde Peak,01/05/2018,05/02/18,05/02/18,20.25,18.50,19.06,1.12,"12,000",29,16
Palo Verde Peak,02/05/2018,05/03/18,05/03/18,20.50,17.50,18.38,-0.68,"6,800",17,13
Palo Verde Peak,03/05/2018,05/04/18,05/05/18,26.00,20.50,24.24,5.86,"18,400",23,12
Palo Verde Peak,04/05/2018,05/07/18,05/07/18,45.00,39.00,42.96,18.72,"13,600",34,15
Palo Verde Peak,07/05/2018,05/08/18,05/08/18,39.50,37.50,38.95,-4.01,"7,600",19,10
Palo Verde Peak,08/05/2018,05/09/18,05/09/18,35.50,33.50,34.81,-4.14,"10,800",27,13
Palo Verde Peak,09/05/2018,05/10/18,05/10/18,32.50,29.00,30.30,-4.51,"6,000",15,12
Palo Verde Peak,10/05/2018,05/11/18,05/12/18,20.00,17.25,18.01,-12.29,"13,600",17,13
Palo Verde Peak,11/05/2018,05/14/18,05/14/18,19.50,18.50,18.77,0.76,"5,200",13,10
Palo Verde Peak,14/05/2018,05/15/18,05/15/18,16.00,15.50,15.71,-3.06,"10,000",25,14
Palo Verde Peak,15/05/2018,05/16/18,05/16/18,20.00,17.50,18.65,2.94,"6,000",15,10
Palo Verde Peak,16/05/2018,05/17/18,05/17/18,18.50,17.00,17.95,-0.70,"6,000",15,10
Palo Verde Peak,17/05/2018,05/18/18,05/19/18,16.25,14.00,15.58,-2.37,"18,400",20,13
Palo Verde Peak,18/05/2018,05/21/18,05/21/18,19.75,18.00,18.72,3.14,"3,200",8,5
Palo Verde Peak,21/05/2018,05/22/18,05/22/18,21.00,19.25,19.89,1.17,"7,200",18,12
Palo Verde Peak,22/05/2018,05/23/18,05/23/18,18.00,17.75,17.97,-1.92,"3,600",9,11
Palo Verde Peak,23/05/2018,05/24/18,05/25/18,22.00,20.00,20.82,2.85,"11,200",13,10
Palo Verde Peak,24/05/2018,05/26/18,05/26/18,18.00,13.00,14.54,-6.28,"11,600",28,9
Palo Verde Peak,25/05/2018,05/29/18,05/29/18,28.00,27.00,27.57,13.03,"2,800",6,5
Palo Verde Peak,29/05/2018,05/30/18,05/30/18,23.00,21.50,21.96,-5.61,"2,400",5,7
Palo Verde Peak,30/05/2018,05/31/18,05/31/18,20.00,18.50,19.09,-2.87,"5,600",14,10
Palo Verde Peak,31/05/2018,06/01/18,06/02/18,23.00,22.50,22.89,3.80,"14,400",18,12
Palo Verde Peak,01/06/2018,06/04/18,06/04/18,37.00,34.00,35.76,12.87,"12,000",29,16
Palo Verde Peak,04/06/2018,06/05/18,06/05/18,27.00,25.50,25.93,-9.83,"7,200",17,11
Palo Verde Peak,05/06/2018,06/06/18,06/06/18,27.00,26.25,26.59,0.66,"4,400",11,8
Palo Verde Peak,06/06/2018,06/07/18,06/07/18,30.00,27.50,28.29,1.70,"12,800",27,13
Palo Verde Peak,07/06/2018,06/08/18,06/09/18,28.00,25.50,26.70,-1.59,"24,800",26,12
Palo Verde Peak,08/06/2018,06/11/18,06/11/18,32.25,31.00,31.15,4.45,"6,000",12,11
Palo Verde Peak,11/06/2018,06/12/18,06/12/18,46.00,44.50,45.40,14.25,"8,400",20,12
Palo Verde Peak,12/06/2018,06/13/18,06/13/18,46.25,44.00,45.32,-0.08,"14,400",28,15
Palo Verde Peak,13/06/2018,06/14/18,06/14/18,39.50,35.50,37.61,-7.71,"7,200",14,11
Palo Verde Peak,14/06/2018,06/15/18,06/16/18,23.25,22.25,22.69,-14.92,"13,600",17,11
